date,pm25,pm10,no,no2,so2,co,ozone,xylene,temp,humidity,wind_speed,wind_direction,rainfall,total_rf,solar_radiation,vws,AQI
2023-01-01,65.57,123.32,18.3,29.36,9.25,0.45,15.11,0.76,26.35,78.85,0.48,234.7,0,0,93.84,0.08,118.57
2023-01-02,46.64,84.46,8.72,29.44,9.29,0.38,14.67,0.45,25.44,76.03,0.36,199.15,0,0,50.63,0.05,84.46
2023-01-03,53.74,120.65,21.6,35.08,9.36,0.45,15.76,1.03,24.92,76.08,0.45,195.15,0,0,103.02,0.07,113.77
2023-01-04,81.34,131.22,5.76,28.54,9.33,0.65,17.01,0.35,24.52,77.65,0.81,175.81,0.04,0.03,73.09,0.08,171.13
2023-01-05,114.65,187.85,4.71,25.25,9.39,1.18,19.57,0.26,24.28,73.85,1.36,164.39,0,0,85.22,0.12,282.17
2023-01-06,132.88,220.54,6.13,30.72,9.02,1.76,20.58,0.28,23.18,70.5,0.6,203.78,0,0,107.62,0.05,309.91
2023-01-07,98.99,217.84,23.84,39.81,7.3,1.19,24.92,1.14,23.46,62.83,0.67,203.27,0,0,142.59,0.1,229.97
2023-01-08,76.93,223.02,48.62,43.99,2.78,1.36,18.21,2.16,21.18,60.7,0.51,240.32,0,0,124.8,0.03,182.01
2023-01-09,75.34,207.26,44.16,44.71,9.66,1.22,20.26,1.89,21.09,63.82,0.46,215.03,0,0,122.11,0.04,171.51
2023-01-10,86.86,234.09,58.3,50.14,4.28,1.43,19.82,2.2,21.76,67.21,0.51,207.49,0,0,120.15,0.04,189.53
2023-01-11,103.24,265.24,60.84,53.36,4.33,1,16.03,2.54,21.98,73.86,0.4,232.95,0,0,121.49,0.01,244.13
2023-01-12,105.98,230.25,51.88,50.12,4.29,0.7,14.17,2.63,22.29,79.57,0.52,265.41,0,0,110.36,-0.05,253.27
2023-01-13,83.55,180.24,41.79,49,8.48,1.14,14.97,1.62,23.26,80.4,0.59,260.31,0,0,105.12,-0.05,178.50
2023-01-14,106.23,182.37,25.02,39.36,1.68,0.97,13.74,0.94,23.03,80.66,0.62,264.77,0,0,105.63,-0.06,254.10
2023-01-15,59.36,122.6,21.39,36.38,1.75,1.11,13.83,0.72,23.4,80.79,0.51,277.65,0,0,106.03,-0.02,115.07
2023-01-16,55.78,111.98,19.61,35.38,3.17,0.61,13.61,0.52,23.67,76.53,0.88,269.98,0,0,110.23,-0.04,107.99
2023-01-17,68.29,131.89,22.04,37.41,1.97,1.03,12.96,0.66,23.96,77.98,0.57,283.93,0,0,105.36,-0.02,127.63
2023-01-18,71.54,134.08,20.69,36.77,2.28,0.94,13.8,0.66,24.19,75.25,0.58,265.47,0,0,112.28,-0.01,138.47
2023-01-19,76.76,157.93,28.91,38.68,2.53,0.69,13.79,0.96,24.33,73.14,0.52,260.56,0,0,105.28,0,155.87
2023-01-20,86.35,203.6,54.31,38.95,3.26,0.55,14.95,1.93,24.77,74.51,0.43,190.57,0,0,99.44,0.05,187.83
2023-01-21,93.39,158.43,10.95,31.42,3.96,0.51,17.02,0.52,24.87,77.49,0.45,223.97,0,0,101.55,0.06,211.30
2023-01-22,109.65,189.48,12.3,33.76,4.65,0.64,18.51,0.55,24.67,74.8,0.55,206.16,0,0,103.29,0.05,265.50
2023-01-23,79.69,155.42,15.22,36.56,2.79,0.51,16.54,0.97,24.13,70.04,0.47,223.8,0,0,120.28,0.03,165.63
2023-01-24,103.53,257.77,62.87,51.05,19.77,0.86,14.81,2.59,23.77,66.96,0.36,228.26,0,0,123.12,0.02,245.10
2023-01-25,138.03,310.07,73.94,58.4,3.48,1.36,14.15,3.7,24.16,60.4,0.36,227.4,0,0,118.98,0.03,313.87
2023-01-26,121.58,288.26,50.2,48.46,3.68,0.94,17.41,3.76,23.87,63.65,0.44,206.53,0,0,122.12,0.06,301.22
2023-01-27,90.14,285.33,66.55,56.39,3.03,1.56,15.44,2.7,24.78,61.95,0.35,216.24,0,0,120.53,0.03,235.33
2023-01-28,149.51,321.5,53.68,47.07,4.14,1.08,17.85,3.19,25.06,66.08,0.44,176.4,0,0,110.95,0.05,322.70
2023-01-29,87.47,155.33,7.16,32.24,7.99,0.8,19.34,0.36,25.68,75.39,0.6,223.66,0,0,105.84,0.05,191.57
2023-01-30,75.89,144.92,6.36,30.54,8.29,0.52,20.83,1.05,25.31,76.53,0.58,210.84,0,0,105.34,0.04,152.97
2023-01-31,80.64,157.82,8.72,31.75,7.3,0.87,18.49,0.42,25.61,71.37,0.95,222.32,0.01,0.01,82.53,0.04,168.80
2023-02-01,74.62,142.01,7.86,31.69,3.79,0.72,14.1,0.69,26.15,67.29,2.29,233.69,0,0,87.01,0.02,148.73
2023-02-02,75.43,214.26,18.16,35.39,9.55,0.68,14.31,0.9,25.48,68.32,2.12,214.17,0,0,99.54,0.03,176.17
2023-02-03,80.08,146.12,7.53,31.9,5.24,0.69,14.3,0.96,24.52,70.03,2.16,226.38,0,0,117.55,0.05,166.93
2023-02-04,91.69,246.59,41.28,46.35,8.91,1.21,14.02,1.78,23.99,67.22,1.32,207.76,0,0,128.77,0.04,205.63
2023-02-05,129.57,368.74,116.83,64.27,8.27,1.53,13.92,4.54,19.87,71,0.8,255.41,0,0,58.94,-0.03,323.43
2023-02-06,46.51,114.4,17.13,36.64,11.29,0.62,22.76,1.85,28.27,70.84,1.65,217.34,0.03,0,112.6,-0.06,109.60
2023-02-07,51.1,149.9,27.02,30.62,7.43,1.12,14.79,0.9,23.78,77.28,1.56,278.68,0,0,7,-0.01,133.27
2023-02-08,58.04,147.25,29.21,31.19,5.85,1.12,14.01,0.82,24.76,79.7,1.94,257.18,0,0,111.91,0.01,131.50
2023-02-09,58.8,159.74,31.99,33.52,5.34,1.17,14.06,1.04,25.41,77.44,1.89,255.94,0,0,108.27,0.01,139.83
2023-02-10,49.81,136.01,32.8,33.58,9.59,1.13,14.06,0.86,25.67,73.93,1.9,244.82,0,0,116.21,0.02,124.01
2023-02-11,57.74,153.66,35.78,35.28,8.36,1.46,14.05,1.23,25.95,79.25,2.03,253.59,0,0,123.85,0.01,135.77
2023-02-12,78.64,163.3,22.24,32.43,7.18,1.39,14.09,0.53,26.37,81.66,2.26,239.95,0,0,113.7,0,162.13
2023-02-13,62.58,188.28,28.6,32.3,7.06,1.18,14.05,0.72,26.49,68.26,1.78,197.25,0,0,116.03,0.09,158.85
2023-02-14,86.81,300.19,44.1,43.45,8.15,1.22,14.2,1.87,25.3,70.27,1.61,253.49,0,0,120.04,0.03,250.19
2023-02-15,95.46,278.01,36.61,39.75,6.33,1.71,14.16,1.52,25.47,74.69,1.81,254.68,0,0,119.73,0.04,228.01
2023-02-16,64.64,163.36,22.25,32.32,7.23,0.75,14.15,0.79,25.53,76.88,2.33,265.3,0,0,119.41,0,142.24
2023-02-17,62.34,163.96,25.14,32.86,6.42,1.06,14.05,0.68,25.9,74.88,2.19,278.28,0,0,108.03,0,142.64
2023-02-18,40.04,114.65,17.61,27.12,3.61,0.72,14.11,0.43,26.11,73.48,2.3,255.84,0,0,93.3,0,109.77
2023-02-19,37.4,118.18,28.8,29.98,5.91,1.12,14.26,0.68,26.18,74.59,1.85,258.36,0,0,96.52,0.01,112.12
2023-02-20,34.48,106.42,31.48,30.92,5,0.83,14.17,0.6,26.55,77.27,2.06,259.16,0,0,107.97,0.02,104.28
2023-02-21,41.38,105.41,27.17,31.22,5.5,0.81,14.26,0.54,26.73,79.05,2.3,240.31,0,0,117.92,0.02,103.61
2023-02-22,56.16,136.9,27.83,34.14,5.82,1.56,14.15,0.98,27.03,76.84,2.3,250.16,0,0,116.93,0.01,124.60
2023-02-23,71.62,159.9,26.25,34.93,4.8,0.88,14,0.67,26.93,75.53,2.42,278.63,0,0,120.27,-0.01,139.93
2023-02-24,60.5,136.09,21.54,31.97,5.18,0.81,13.94,0.48,26.51,76.74,2.51,275.06,0,0,114.5,0,124.06
2023-02-25,54.93,125.71,25.41,31.67,6.12,0.46,14.12,0.52,26.96,78.78,1.89,276.72,0,0,120.05,0.04,117.14
2023-02-26,59.53,164.22,45.14,36.4,7.03,0.87,14.18,1.11,26.69,79.44,1.54,264.55,0,0,121.57,0.05,142.81
2023-02-27,58.31,139.72,37.02,35.53,6.86,0.67,14.05,0.8,26.2,76.11,1.63,241.12,0,0,127.32,0.06,126.48
2023-02-28,63.58,185.08,54.1,44.53,7.44,0.84,14.05,1.19,27,67.04,1.5,256.72,0,0,125.77,0.04,156.72
2023-03-01,88.83,291.96,73.71,51.3,6.79,0.95,14.46,2.75,26.79,63.64,1.5,242.69,0,0,125.86,0.06,241.96
2023-03-02,96.47,300.84,44.69,50.3,5.8,1.24,14.01,2.05,27.42,58.76,1.53,243.82,0,0,129.53,0.04,250.84
2023-03-03,91.23,274.48,57.25,52.9,18.21,1.67,14.12,2.14,28.02,61.11,1.32,228.39,0,0,119.89,0.06,224.48
2023-03-04,89.67,247.83,51.74,50.47,8.52,1.43,14.08,1.83,28.95,57.27,1.36,233.38,0,0,133.03,0.05,198.90
2023-03-05,79.27,271.29,52.57,49.29,5.8,1.27,14.28,1.69,28.59,52.6,1.66,235.25,0,0,130.33,0.04,221.29
2023-03-06,82.53,264.7,37.19,50.78,8.61,1.52,14.44,1.68,28.77,59.8,1.66,225.6,0,0,116.28,0.04,214.70
2023-03-07,69.02,212.41,30.5,43.7,5.33,1.78,14.43,1.4,27.26,70.41,1.52,226.51,0,0,100.62,0.04,174.94
2023-03-08,67.03,210.35,44.09,42.26,8.94,1.62,14.54,1.38,28.08,69.55,1.34,205.52,0,0,109.39,0.06,173.57
2023-03-09,66.55,189.62,37.86,43.1,12.88,0.89,15.29,1.95,27.82,67.47,1.38,184.98,0,0,105.68,0.07,159.75
2023-03-10,53.54,155.38,21.89,34.84,12.7,1.39,14.11,0.7,29.23,64.37,1.8,199.4,0,0,105.79,0.05,136.92
2023-03-11,61.78,157.03,17.25,34.76,13.57,0.75,13.84,0.51,28.16,62.24,1.9,225.24,0,0,151.74,0.06,138.02
2023-03-12,62.61,150.09,23.48,38.15,16.56,1.18,14.14,0.91,30.34,59.2,1.73,203.43,0,0,195.61,0.11,133.39
2023-03-13,86.32,239.98,51.87,58.33,14.83,1.12,14.39,1.99,28.5,59.76,1.34,238.42,0,0,134.23,0.05,193.32
2023-03-14,102.53,270.81,38.16,58.88,16.7,1.44,14.63,1.81,28.7,61.27,1.46,245.68,0,0,131.16,0.05,241.77
2023-03-15,74.07,195.56,31.48,43.68,12.93,1.03,14.54,1.3,27.59,75.15,2.11,271.9,0,0,116.82,0.01,163.71
2023-03-16,47.9,113.25,25.82,34.89,14.05,0.97,15.14,0.7,27.82,75.28,2.61,265.84,0,0,121.48,0,108.83
2023-03-17,43.89,122.17,35.52,40.73,16.15,1.14,14.74,1.09,25.86,66.92,1.37,257.45,0,0,46.78,0.01,114.78
2023-03-18,48.38,138.95,53.57,41.66,14.45,1.11,14.75,1.9,25.89,74.43,1.7,255.86,0.01,0.01,92.42,0.04,125.97
2023-03-19,13.7,60.36,20.66,35.81,14.9,0.68,14.6,0.53,23.2,76.02,2.04,253.35,0.18,0.18,99.1,0.01,60.36
2023-03-20,19.61,68.22,30.4,37.72,13.77,0.62,14.59,0.93,25.01,77.29,2.23,271.85,0.19,0.16,151.61,0.03,68.22
2023-03-21,21.31,68.38,31.83,34.38,15.38,0.84,14.75,0.78,26.4,80.25,2.21,257.34,0.12,0.09,124.98,0.01,68.38
2023-03-22,24.78,68.76,34.31,34.28,14.12,0.64,43.37,0.68,27.05,79.6,2.17,292.58,0,0,123.48,0,68.76
2023-03-23,29.57,120.9,49.04,38.24,14.77,0.77,34.16,1.13,26.81,76.91,1.93,275.78,0,0,111.12,0.02,113.93
2023-03-24,19.39,68.13,33.58,31.06,13.51,0.55,23.54,0.81,29.27,76.2,2.49,276.81,0,0,142.5,0.01,68.13
2023-03-25,25.27,74.75,30.94,29.79,15.24,0.55,22.61,0.66,28.68,77.56,2.37,271.5,0,0,133.22,0.02,74.75
2023-03-26,24.78,89.25,38.38,33.06,16.45,0.57,37.21,0.61,29.15,76.78,2.27,295.48,0,0,141.05,0.02,89.25
2023-03-27,28.02,79.81,30.05,31.46,12.11,0.45,28.53,0.51,29.33,77.91,2.4,276.56,0,0,126.54,0.02,79.81
2023-03-28,29.05,91.13,30.91,29.77,13.55,0.33,18.72,0.71,29.93,78.06,2.37,282.09,0,0,134.63,0.02,91.13
2023-03-29,26.59,76.58,27.34,29.75,14.51,0.6,18.6,0.43,29.65,77.06,2.86,305.52,0,0,137.17,0.03,76.58
2023-03-30,29.7,86.79,30.18,31.35,15.03,1.94,18.64,0.45,29.5,76.24,2.89,308.16,0,0,147.12,0.01,97.00
2023-03-31,21.2,77.49,26.93,31.28,11.61,0.38,19.34,0.34,29.57,74.97,3.21,304.93,0,0,194.69,0.04,77.49
2023-04-01,20.29,66.9,26.02,30.21,14.41,0.54,18.83,0.45,29.76,74.53,2.7,311.49,0,0,105.13,0.02,66.90
2023-04-02,19.78,70.51,38.27,33.94,14.53,0.5,18.59,0.53,27.35,79.13,1.93,271.42,0,0,66.72,0,70.51
2023-04-03,21.94,70.27,26.94,32.52,14.31,0.52,19.12,0.47,30.42,74.69,2.94,286.37,0,0,164.65,0.03,70.27
2023-04-04,24.53,74.96,28.46,32.69,12.83,0.7,19.18,0.46,30.27,77.6,3.01,303.23,0,0,153.32,0.04,74.96
2023-04-05,21.58,72.34,28.33,31.49,14.54,0.77,18.91,0.51,30.79,75.74,2.67,297.18,0,0,151.98,0.02,72.34
2023-04-06,21.55,69.9,28.97,31.49,13.38,0.53,19.35,0.44,30.26,77.28,2.85,280.72,0,0,149.25,0.03,69.90
2023-04-07,30.19,101.29,23.29,31.92,12.98,0.54,20.25,0.61,30.15,71.31,2.12,260.77,0,0,155.19,0.05,100.86
2023-04-08,38.65,114.88,29.54,34.19,16.3,0.8,20.29,0.63,30.17,77.16,2.12,271.62,0,0,151.92,0.04,109.92
2023-04-09,54.25,113.54,21.97,34.38,12.78,0.37,19.63,0.6,31.52,68.72,2.09,239.81,0,0,175.61,0.05,109.03
2023-04-10,62.06,144.65,23.62,37.37,12.99,0.54,20.07,0.66,32.82,64.57,2.2,244.49,0,0,155.85,0.02,129.77
2023-04-11,53.28,206.69,22.94,39.57,14.98,0.75,20.63,1.18,33.92,63.7,1.93,221.95,0,0,160.9,0.04,171.13
2023-04-12,55.55,171.47,21.65,37.22,11.42,1.2,19.9,1.05,34.17,66.54,1.99,242.27,0,0,154.7,0.05,147.65
2023-04-13,53.67,160.62,21.05,36.26,12.48,0.84,18.58,0.72,34.18,65.41,2.14,240.73,0,0,151.97,0.04,140.41
2023-04-14,53.72,156.09,23.2,38.84,15.14,1.19,18.89,0.85,34.59,63.3,2.41,262.4,0,0,150.24,0.01,137.39
2023-04-15,70.39,188.2,19.83,40.63,14.84,0.92,19.6,0.97,35.56,62.59,2.18,248.8,0,0,137.85,0.03,158.80
2023-04-16,77.72,175.5,14.51,34.9,12.81,0.73,19.35,0.64,34.03,71.79,2.57,244.67,0,0,125.43,0.03,159.07
2023-04-17,68.6,182.43,21.42,37.83,11.64,0.72,18.55,0.88,34.82,66.02,2.19,252.95,0,0,143.16,0.03,154.95
2023-04-18,64.84,227.14,15.25,39.18,16.07,0.71,18.03,0.99,40.57,53.32,2.53,254.02,0,0,260.48,0.06,184.76
2023-04-19,59.8,192.45,23.5,37.04,11.41,0.79,18.55,0.94,34.16,67.07,2.56,261.47,0,0,134.95,0.02,161.63
2023-04-20,58.93,173.73,22.47,34.96,12.66,0.62,19.92,0.8,33.62,69.13,2.56,267.95,0,0,139.64,0.02,149.15
2023-04-21,62.83,136.65,19.9,31.19,11.17,0.49,22.24,0.63,30.89,75.91,2.15,223.59,0,0,121.37,0.05,124.43
2023-04-22,55.94,139.14,24.33,35.73,14.57,0.79,19.46,0.81,30.77,73.96,2.35,277.07,0,0,139.94,0.03,126.09
2023-04-23,24.91,69.79,11.27,25.27,12.87,0.45,25.41,0.34,29.54,69.4,2.24,202.53,0,0,116.62,0.06,69.79
2023-04-24,32.25,77.76,13.26,24.4,11.8,0.37,22.73,0.29,31.5,74.84,1.92,200.58,0,0,161.18,0.09,77.76
2023-04-25,21.83,60.48,18.63,24.74,14.21,0.42,18.5,0.39,31.76,74.01,2.16,220.34,0,0,117.42,0.04,60.48
2023-04-26,34.37,99.04,22.32,27.28,15.33,0.22,21.47,0.42,31.22,73.95,1.91,235.65,0,0,138.09,0.07,99.04
2023-04-27,43.97,116.21,26.07,34.72,13.44,1.95,18.13,0.7,31.5,70.19,2.11,269.86,0,0,144.45,0.03,110.81
2023-04-28,43.84,103.38,27.69,34.21,14.42,0.5,18.56,0.62,32.04,72.04,2.35,268.62,0,0,172.21,0.03,102.25
2023-04-29,42.64,125.44,38,37.43,14.87,0.49,19.39,1.23,31.3,71.49,1.92,271.89,0,0,133.49,0.04,116.96
2023-04-30,41.44,137.46,46.74,40.77,13.65,0.47,19.64,1.27,32.08,68.98,1.89,274.15,0,0,139.89,0.04,124.97
2023-05-01,26.5,81.2,29.06,36.89,13.55,0.52,20.7,0.61,26.06,80.72,1.66,264.98,0.2,0.2,32.37,0.03,81.20
2023-05-02,28.96,122.2,39.89,34.79,14.08,0.41,19.92,0.8,28.52,76.73,1.67,234.77,0,0,171.8,0.06,114.80
2023-05-03,22.05,78.05,30.87,33.99,14.28,0.46,18.8,0.79,27.86,79.86,1.33,244.57,0.05,0.05,82.37,0.02,78.05
2023-05-04,13.14,44.76,33.33,30.36,13.96,0.36,22.22,0.6,29.73,77.97,1.62,232.04,0,0,157.35,0.06,44.76
2023-05-05,23.11,89.22,33.89,36.24,15.19,0.27,19.05,0.86,30.77,73.91,1.96,275.75,0,0,132.45,0.03,89.22
2023-05-06,22.9,100.13,31.43,36.69,13.56,0.37,19.93,0.71,31.75,72.39,2.35,285.76,0,0,159.87,0.04,100.09
2023-05-07,28.67,87.02,21.21,38.31,13.05,0.55,19.75,0.78,33.76,72.27,1.97,277.5,0,0,147.99,0.02,87.02
2023-05-08,36.18,88.78,21.63,35.96,13.87,0.52,20.11,0.52,32.78,76.22,2.46,268.24,0,0,150.27,0.03,88.78
2023-05-09,43.86,88.35,19.21,34.51,12.7,0.43,19.74,0.57,32.68,77.03,2.31,254.95,0,0,143.81,0.03,88.35
2023-05-10,36,71.17,18.92,32.22,11.59,0.24,20.22,0.36,32.65,78.49,2.07,249.96,0,0,146.83,0.03,71.17
2023-05-11,27.58,78,18.78,29.62,11.94,0.33,22.98,0.45,32.92,74.59,1.74,204.51,0,0,148.51,0.07,78.00
2023-05-12,19.11,55.84,14.59,28.78,13.25,0.27,21.56,0.33,33.55,71.02,1.98,236.9,0,0,130.43,0.05,55.84
2023-05-13,32.84,118.77,22.66,36,13.66,0.53,19.8,0.84,33.21,72.95,1.74,235.74,0,0,127.24,0.03,112.51
2023-05-14,72.3,165.24,13.16,34.99,18.56,0.62,21.88,0.43,34.12,77.31,1.83,225.77,0,0,162.11,0.04,143.49
2023-05-15,62.08,185.55,12.46,39.26,16.03,0.59,22.85,0.63,34.55,77.6,2.2,255.68,0,0,157.3,0.04,157.03
2023-05-16,47.41,151.04,10.83,27.53,10.62,0.6,23.36,0.36,34.93,78.43,2.06,192.49,0,0,154.14,0.07,134.03
2023-05-17,34.69,100.2,11.94,29.36,14.83,0.35,19.25,0.23,33.92,79.61,3.25,235.42,0,0,140.26,0.07,100.13
2023-05-18,35.42,119.36,15.89,36.41,11.71,0.38,19.82,0.36,34.15,75.25,2.79,300.48,0,0,148.36,0.03,112.91
2023-05-19,37.36,112.22,15.18,36.14,11.67,0.41,20.66,0.42,32.88,74.94,2.98,300.31,0.1,0.1,147.64,0.04,108.15
2023-05-20,44.66,119.18,20.4,38.47,12.29,0.49,21.06,0.4,33.38,73.98,2.52,293.96,0,0,179.74,0.03,112.79
2023-05-21,30.5,89.06,12.15,35.01,15.54,0.42,21.31,0.21,33.38,72.56,3.12,293.91,0,0,175.19,0.05,89.06
2023-05-22,37.97,99.01,16.79,36.13,13.91,0.42,19.77,0.17,32.91,72.94,3.04,293.06,0.1,0.08,163.33,0.04,99.01
2023-05-23,37.46,100.43,17.26,38.97,13.57,0.36,21.45,0.17,31.36,71.15,2.36,263.45,0.01,0.01,130.2,0.03,100.29
2023-05-24,45.37,112.43,18.33,38.66,13.71,0.29,19.86,0.07,32.66,73.23,2.97,291.16,0,0,152.43,0.04,108.29
2023-05-25,44,107.53,17.35,39.68,13.92,0.57,20.14,0.21,30.72,75.92,3.01,287.27,0.14,0.11,109.83,0.02,105.02
2023-05-26,44.51,117.59,18.21,42.38,13.81,0.57,22.12,0.29,31.12,77.39,2,272.85,0.01,0.01,90.23,0.02,111.73
2023-05-27,56.94,143.72,15.33,37.2,9.91,0.51,22.31,0.34,33.36,77.66,2.29,230.59,0,0,155.91,0.04,129.15
2023-05-28,54.01,133.03,19.63,40.47,18.52,0.54,22.42,0.15,32.22,76.98,1.83,220.86,0,0,128.81,0.03,122.02
2023-05-29,53.85,189.96,35.33,42.7,19.8,0.72,21.25,0.15,32.79,74.91,2.02,266.63,0,0,159.31,0.05,159.97
2023-05-30,35.98,101.76,16.51,36.91,13.12,0.31,19.99,0.23,34.04,72,2.25,284.61,0,0,153.18,0.02,101.17
2023-05-31,57.74,175.08,24.36,45.53,14.06,0.71,20.33,0.4,33.63,69.5,2.15,292.03,0,0,115.36,0.01,150.05
2023-06-01,61.42,144.77,17.69,41.44,14.26,0.68,20.42,0.15,34.36,73.84,2.24,271.63,0,0,123.44,0.02,129.85
2023-06-02,74.2,172.96,18.89,40.34,10.36,0.46,20.48,0.29,34.21,79.24,1.79,267.71,0,0,126.39,0.02,148.64
2023-06-03,34.9,100.71,10.8,32.32,13.84,0.39,23.71,0.17,34.83,79.67,3.04,234.87,0,0,184.15,0.07,100.47
2023-06-04,38.13,106.32,8.85,32.53,13.8,0.3,22.6,0.14,33.09,75.53,2.62,225.12,0,0,133.65,0.04,104.21
2023-06-05,44.82,111.89,10.78,35.41,14.07,0.47,23.37,0.19,32.89,70.41,2.12,252.74,0,0,149.16,0.05,107.93
2023-06-06,45.62,141.63,13.28,39.82,12.92,0.58,21.52,0.35,34.3,75.7,1.78,250.44,0,0,115.55,0.03,127.75
2023-06-07,53.2,200.17,17.41,46.84,13.16,0.59,21.47,0.24,35.98,67.85,2.25,289.42,0,0,142.39,0.03,166.78
2023-06-08,59.01,195.48,20.86,52.93,15.08,0.79,22.6,0.52,37.37,61.96,1.78,275.57,0,0,129.28,0.01,163.65
2023-06-09,46.37,158.8,11.72,39.44,11.68,0.64,23.16,0.26,36.8,69.82,2.13,264.93,0.01,0.01,143.11,0.02,139.20
2023-06-10,46.44,150.26,16.78,42.23,12.67,0.72,19.37,0.34,40.87,57.67,2.48,282,0,0,160.87,0,133.51
2023-06-11,43.78,151.92,13.03,39.25,9.88,0.63,21.69,0.32,38.38,60.67,2.51,263.57,0,0,136.77,0.01,134.61
2023-06-12,39.5,131.57,18.55,40.74,12.49,0.6,17.43,0.08,34.79,71.2,2.68,256.54,0,0,129.86,0.02,121.05
2023-06-13,54.9,161.93,17.1,44.86,13.29,0.51,27.7,0.04,35.52,70.58,1.92,229.57,0,0,116.68,0.02,141.29
2023-06-14,41.58,128.15,14.99,42.32,9.46,0.61,25.16,0.03,34.28,69.97,2.9,254.51,0,0,156.38,0.02,118.77
2023-06-15,47.01,155.23,17.64,51.11,12.32,0.74,15.09,1,37,66.3,2.06,269.58,0,0,133.83,0.01,136.82
2023-06-16,54.08,181.53,13.97,52.43,15.7,0.69,13.84,0.93,38.73,61.63,2.04,266.49,0,0,121.43,0.02,154.35
2023-06-17,46.13,149.97,13.38,44.49,11.34,0.58,18.44,2.67,37.7,59.75,2.37,237.33,0.01,0.01,132.55,0.03,133.31
2023-06-18,49.79,156.04,10.82,40.96,5.82,0.65,16.67,0.71,36.3,69.17,2.26,194.92,0,0,170.68,0.03,137.36
2023-06-19,34.76,93.17,13.83,39.81,10.7,0.63,14.22,0.63,31.63,76.73,2.03,207.6,0.02,0.02,84.96,0.02,93.17
2023-06-20,46.97,117.36,9.94,42.69,11.12,0.57,15.95,0.51,32.12,76.23,2.2,225.41,0,0,146.19,0.03,111.57
2023-06-21,31.73,90.82,12.87,41.44,7.1,0.36,17.57,0.39,33.09,72.32,2.36,247.99,0,0,164.71,0.02,90.82
2023-06-22,39.01,111.99,12.9,42.44,9.75,0.57,13.5,0.72,31.51,74.6,2.29,263.57,0,0,68.67,0,107.99
2023-06-23,42.64,119.74,21.62,45.47,11.04,0.61,17.9,0.61,30.33,76.19,1.94,267.54,0,0,47.25,0,113.16
2023-06-24,32.27,85.75,31.03,43.41,11.82,0.71,16.16,0.79,27.59,79.56,2.1,274.29,0.05,0.04,33.06,0,85.75
2023-06-25,27.68,82.77,19.1,37.63,12.39,0.6,16.69,0.61,30.1,77.95,1.9,265.8,0,0,93.16,0.01,82.77
2023-06-26,26.98,92.85,21.89,38.88,10.03,0.35,15.85,0.71,32.18,70.67,2.87,266.62,0,0,113.23,0.02,92.85
2023-06-27,33.02,132.58,17.56,39.53,11.3,0.52,16.3,0.48,32.3,71.11,2.86,245.58,0,0,120.47,0.01,121.72
2023-06-28,29.2,101.07,12.45,36.15,7.22,0.47,16.73,0.35,33.4,72.57,2.72,237.88,0,0,137.26,0.03,100.71
2023-06-29,28.26,97.6,13.12,41.09,10.14,0.44,17.41,0.36,33.45,73.38,3,236.66,0,0,152.59,0.01,97.60
2023-06-30,35.68,100.54,14.75,39.43,9.7,0.42,20.47,0.43,34.25,71.27,2.6,240.73,0,0,151.46,0.03,100.36
2023-07-01,32.44,105.6,14.24,42.08,10.5,0.48,17.35,0.44,33.93,73.58,2.63,231.94,0,0,149.77,0.04,103.73
2023-07-02,42.7,127.22,14.52,38.54,9.15,0.52,22.92,0.73,33.84,71.44,2.22,229.15,0.01,0.01,157.55,0.03,118.15
2023-07-03,42.44,130.38,13.52,40.15,11.96,0.52,27.95,0.58,33.23,72.77,1.95,212.26,0,0,162.18,0.04,120.25
2023-07-04,33.2,106.24,18.71,41.96,11.01,0.46,13.94,0.7,32.55,72.41,2.13,232.71,0,0,160.62,0.03,104.16
2023-07-05,33.62,85.01,25.8,41.86,10.86,0.63,11.2,0.62,29.29,80.56,1.91,264.65,0.02,0.02,50.1,0,85.01
2023-07-06,34.97,91.11,25.79,45.12,10.91,0.53,13.21,0.65,29.13,82.34,2.19,260.03,0.03,0.03,68.13,0,91.11
2023-07-07,31.38,111.56,22.15,44.35,10.42,0.56,17.06,0.61,31.78,72.63,2.69,255.78,0,0,103.74,0,107.71
2023-07-08,33.57,109.44,17.81,41.83,11.21,0.63,14.15,0.39,31.76,74.07,2.74,239.85,0,0,111.13,0.01,106.29
2023-07-09,47.79,116.8,22.16,42.94,14.42,0.33,13.46,0.38,31.81,73.77,2.23,261.33,0,0,149.33,0.02,111.20
2023-07-10,31.75,101.06,13.61,37.16,14.17,0.5,19.13,0.47,33.05,72.84,2.57,209.18,0.01,0.01,217.14,0.06,100.71
2023-07-11,37.94,114.83,17.12,35.17,12.05,0.46,22.01,0.53,31.84,75.95,2.04,214.41,0.09,0.08,116.47,0.04,109.89
2023-07-12,23.07,66.74,19.79,37.53,13.5,0.33,17.73,0.41,30.78,75.57,2.23,250.27,0.01,0.01,144.84,0.02,66.74
2023-07-13,28.99,94.49,29.13,42.54,10.42,0.45,10.78,0.69,29.12,77.31,2.43,273.88,0,0,79.22,0,94.49
2023-07-14,34.49,103.85,17.05,41.66,12.81,0.5,11.82,0.42,31.52,76.2,2.79,249.89,0,0,140.4,0.01,102.57
